wavelength (nm),refractive index
1740.2,1.44163
1740.4,1.44162
1740.6,1.44162
1740.8,1.44162
1741,1.44162
1741.2,1.44161
1741.4,1.44161
1741.6,1.44161
1741.8,1.44161
1742,1.4416
1742.2,1.4416
1742.4,1.4416
1742.6,1.44159
1742.8,1.44159
1743,1.44159
1743.2,1.44159
1743.4,1.44158
1743.6,1.44158
1743.8,1.44158
1744,1.44158
1744.2,1.44157
1744.4,1.44157
1744.6,1.44157
1744.8,1.44157
1745,1.44156
1745.2,1.44156
1745.4,1.44156
1745.6,1.44155
1745.8,1.44155
1746,1.44155
1746.2,1.44155
1746.4,1.44154
1746.6,1.44154
1746.8,1.44154
1747,1.44154
1747.2,1.44153
1747.4,1.44153
1747.6,1.44153
1747.8,1.44153
1748,1.44152
1748.2,1.44152
1748.4,1.44152
1748.6,1.44151
1748.8,1.44151
1749,1.44151
1749.2,1.44151
1749.4,1.4415
1749.6,1.4415
1749.8,1.4415
1750,1.4415
1750.2,1.44149
1750.4,1.44149
1750.6,1.44149
1750.8,1.44149
1751,1.44148
1751.2,1.44148
1751.4,1.44148
1751.6,1.44147
1751.8,1.44147
1752,1.44147
1752.2,1.44147
1752.4,1.44146
1752.6,1.44146
1752.8,1.44146
1753,1.44146
1753.2,1.44145
1753.4,1.44145
1753.6,1.44145
1753.8,1.44145
1754,1.44144
1754.2,1.44144
1754.4,1.44144
1754.6,1.44144
1754.8,1.44143
1755,1.44143
1755.2,1.44143
1755.4,1.44142
1755.6,1.44142
1755.8,1.44142
1756,1.44142
1756.2,1.44141
1756.4,1.44141
1756.6,1.44141
1756.8,1.44141
1757,1.4414
1757.2,1.4414
1757.4,1.4414
1757.6,1.4414
1757.8,1.44139
1758,1.44139
1758.2,1.44139
1758.4,1.44139
1758.6,1.44138
1758.8,1.44138
1759,1.44138
1759.2,1.44137
1759.4,1.44137
1759.6,1.44137
1759.8,1.44137
1760,1.44136
1760.2,1.44136
1760.4,1.44136
1760.6,1.44136
1760.8,1.44135
1761,1.44135
1761.2,1.44135
1761.4,1.44135
1761.6,1.44134
1761.8,1.44134
1762,1.44134
1762.2,1.44134
1762.4,1.44133
1762.6,1.44133
1762.8,1.44133
1763,1.44133
1763.2,1.44132
1763.4,1.44132
1763.6,1.44132
1763.8,1.44131
1764,1.44131
1764.2,1.44131
1764.4,1.44131
1764.6,1.4413
1764.8,1.4413
1765,1.4413
1765.2,1.4413
1765.4,1.44129
1765.6,1.44129
1765.8,1.44129
1766,1.44129
1766.2,1.44128
1766.4,1.44128
1766.6,1.44128
1766.8,1.44128
1767,1.44127
1767.2,1.44127
1767.4,1.44127
1767.6,1.44127
1767.8,1.44126
1768,1.44126
1768.2,1.44126
1768.4,1.44126
1768.6,1.44125
1768.8,1.44125
1769,1.44125
1769.2,1.44124
1769.4,1.44124
1769.6,1.44124
1769.8,1.44124
1770,1.44123
1770.2,1.44123
1770.4,1.44123
1770.6,1.44123
1770.8,1.44122
1771,1.44122
1771.2,1.44122
1771.4,1.44122
1771.6,1.44121
1771.8,1.44121
1772,1.44121
1772.2,1.44121
1772.4,1.4412
1772.6,1.4412
1772.8,1.4412
1773,1.4412
1773.2,1.44119
1773.4,1.44119
1773.6,1.44119
1773.8,1.44119
1774,1.44118
1774.2,1.44118
1774.4,1.44118
1774.6,1.44117
1774.8,1.44117
1775,1.44117
1775.2,1.44117
1775.4,1.44116
1775.6,1.44116
1775.8,1.44116
1776,1.44116
1776.2,1.44115
1776.4,1.44115
1776.6,1.44115
1776.8,1.44115
1777,1.44114
1777.2,1.44114
1777.4,1.44114
1777.6,1.44114
1777.8,1.44113
1778,1.44113
1778.2,1.44113
1778.4,1.44113
1778.6,1.44112
1778.8,1.44112
1779,1.44112
1779.2,1.44112
1779.4,1.44111
1779.6,1.44111
1779.8,1.44111
1780,1.44111
1780.2,1.4411
1780.4,1.4411
1780.6,1.4411
1780.8,1.4411
1781,1.44109
1781.2,1.44109
1781.4,1.44109
1781.6,1.44109
1781.8,1.44108
1782,1.44108
1782.2,1.44108
1782.4,1.44107
1782.6,1.44107
1782.8,1.44107
1783,1.44107
1783.2,1.44106
1783.4,1.44106
1783.6,1.44106
1783.8,1.44106
1784,1.44105
1784.2,1.44105
1784.4,1.44105
1784.6,1.44105
1784.8,1.44104
1785,1.44104
1785.2,1.44104
1785.4,1.44104
1785.6,1.44103
1785.8,1.44103
1786,1.44103
1786.2,1.44103
1786.4,1.44102
1786.6,1.44102
1786.8,1.44102
1787,1.44102
1787.2,1.44101
1787.4,1.44101
1787.6,1.44101
1787.8,1.44101
1788,1.441
1788.2,1.441
1788.4,1.441
1788.6,1.441
1788.8,1.44099
1789,1.44099
1789.2,1.44099
1789.4,1.44099
1789.6,1.44098
1789.8,1.44098
1790,1.44098
1790.2,1.44098
1790.4,1.44097
1790.6,1.44097
1790.8,1.44097
1791,1.44097
1791.2,1.44096
1791.4,1.44096
1791.6,1.44096
1791.8,1.44096
1792,1.44095
1792.2,1.44095
1792.4,1.44095
1792.6,1.44095
1792.8,1.44094
1793,1.44094
1793.2,1.44094
1793.4,1.44094
1793.6,1.44093
1793.8,1.44093
1794,1.44093
1794.2,1.44093
1794.4,1.44092
1794.6,1.44092
1794.8,1.44092
1795,1.44092
1795.2,1.44091
1795.4,1.44091
1795.6,1.44091
1795.8,1.44091
1796,1.4409
1796.2,1.4409
1796.4,1.4409
1796.6,1.4409
1796.8,1.44089
1797,1.44089
1797.2,1.44089
1797.4,1.44089
1797.6,1.44088
1797.8,1.44088
1798,1.44088
1798.2,1.44088
1798.4,1.44087
1798.6,1.44087
1798.8,1.44087
1799,1.44086
1799.2,1.44086
1799.4,1.44086
1799.6,1.44086
1799.8,1.44085
1800,1.44085
1800.2,1.44085
1800.4,1.44085
1800.6,1.44084
1800.8,1.44084
1801,1.44084
1801.2,1.44084
1801.4,1.44083
1801.6,1.44083
1801.8,1.44083
1802,1.44083
1802.2,1.44082
1802.4,1.44082
1802.6,1.44082
1802.8,1.44082
1803,1.44081
1803.2,1.44081
1803.4,1.44081
1803.6,1.44081
1803.8,1.4408
1804,1.4408
1804.2,1.4408
1804.4,1.4408
1804.6,1.4408
1804.8,1.44079
1805,1.44079
1805.2,1.44079
1805.4,1.44079
1805.6,1.44078
1805.8,1.44078
1806,1.44078
1806.2,1.44078
1806.4,1.44077
1806.6,1.44077
1806.8,1.44077
1807,1.44077
1807.2,1.44076
1807.4,1.44076
1807.6,1.44076
1807.8,1.44076
1808,1.44075
1808.2,1.44075
1808.4,1.44075
1808.6,1.44075
1808.8,1.44074
1809,1.44074
1809.2,1.44074
1809.4,1.44074
1809.6,1.44073
1809.8,1.44073
1810,1.44073
1810.2,1.44073
1810.4,1.44072
1810.6,1.44072
1810.8,1.44072
1811,1.44072
1811.2,1.44071
1811.4,1.44071
1811.6,1.44071
1811.8,1.44071
1812,1.4407
1812.2,1.4407
1812.4,1.4407
1812.6,1.4407
1812.8,1.44069
1813,1.44069
1813.2,1.44069
1813.4,1.44069
1813.6,1.44068
1813.8,1.44068
1814,1.44068
1814.2,1.44067
1814.4,1.44067
1814.6,1.44067
1814.8,1.44066
1815,1.44066
1815.2,1.44066
1815.4,1.44065
1815.6,1.44065
1815.8,1.44065
1816,1.44065
1816.2,1.44064
1816.4,1.44064
1816.6,1.44064
1816.8,1.44063
1817,1.44063
1817.2,1.44063
1817.4,1.44062
1817.6,1.44062
1817.8,1.44062
1818,1.44062
1818.2,1.44061
1818.4,1.44061
1818.6,1.44061
1818.8,1.4406
1819,1.4406
1819.2,1.4406
1819.4,1.44059
1819.6,1.44059
1819.8,1.44059
1820,1.44059
1820.2,1.44058
1820.4,1.44058
1820.6,1.44058
1820.8,1.44057
1821,1.44057
1821.2,1.44057
1821.4,1.44056
1821.6,1.44056
1821.8,1.44056
1822,1.44056
1822.2,1.44055
1822.4,1.44055
1822.6,1.44055
1822.8,1.44054
1823,1.44054
1823.2,1.44054
1823.4,1.44054
1823.6,1.44053
1823.8,1.44053
1824,1.44053
1824.2,1.44052
1824.4,1.44052
1824.6,1.44052
1824.8,1.44051
1825,1.44051
1825.2,1.44051
1825.4,1.44051
1825.6,1.4405
1825.8,1.4405
1826,1.4405
1826.2,1.44049
1826.4,1.44049
1826.6,1.44049
1826.8,1.44048
1827,1.44048
1827.2,1.44048
1827.4,1.44048
1827.6,1.44047
1827.8,1.44047
1828,1.44047
1828.2,1.44046
1828.4,1.44046
1828.6,1.44046
1828.8,1.44045
1829,1.44045
1829.2,1.44045
1829.4,1.44045
1829.6,1.44044
1829.8,1.44044
1830,1.44044
1830.2,1.44043
1830.4,1.44043
1830.6,1.44043
1830.8,1.44043
1831,1.44042
1831.2,1.44042
1831.4,1.44042
1831.6,1.44041
1831.8,1.44041
1832,1.44041
1832.2,1.4404
1832.4,1.4404
1832.6,1.4404
1832.8,1.4404
1833,1.44039
1833.2,1.44039
1833.4,1.44039
1833.6,1.44038
1833.8,1.44038
1834,1.44038
1834.2,1.44038
1834.4,1.44037
1834.6,1.44037
1834.8,1.44037
1835,1.44036
1835.2,1.44036
1835.4,1.44036
1835.6,1.44035
1835.8,1.44035
1836,1.44035
1836.2,1.44035
1836.4,1.44034
1836.6,1.44034
1836.8,1.44034
1837,1.44033
1837.2,1.44033
1837.4,1.44033
1837.6,1.44033
1837.8,1.44032
1838,1.44032
1838.2,1.44032
1838.4,1.44031
1838.6,1.44031
1838.8,1.44031
1839,1.4403
1839.2,1.4403
1839.4,1.4403
1839.6,1.4403
1839.8,1.44029
1840,1.44029
1840.2,1.44029
1840.4,1.44028
1840.6,1.44028
1840.8,1.44028
1841,1.44028
1841.2,1.44027
1841.4,1.44027
1841.6,1.44027
1841.8,1.44026
1842,1.44026
1842.2,1.44026
1842.4,1.44025
1842.6,1.44025
1842.8,1.44025
1843,1.44025
1843.2,1.44024
1843.4,1.44024
1843.6,1.44024
1843.8,1.44023
1844,1.44023
1844.2,1.44023
1844.4,1.44023
1844.6,1.44022
1844.8,1.44022
1845,1.44022
1845.2,1.44021
1845.4,1.44021
1845.6,1.44021
1845.8,1.44021
1846,1.4402
1846.2,1.4402
1846.4,1.4402
1846.6,1.44019
1846.8,1.44019
1847,1.44019
1847.2,1.44018
1847.4,1.44018
1847.6,1.44018
1847.8,1.44018
1848,1.44017
1848.2,1.44017
1848.4,1.44017
1848.6,1.44016
1848.8,1.44016
1849,1.44016
1849.2,1.44016
1849.4,1.44015
1849.6,1.44015
1849.8,1.44015
1850,1.44014
1850.2,1.44014
1850.4,1.44014
1850.6,1.44014
1850.8,1.44013
1851,1.44013
1851.2,1.44013
1851.4,1.44012
1851.6,1.44012
1851.8,1.44012
1852,1.44012
1852.2,1.44011
1852.4,1.44011
1852.6,1.44011
1852.8,1.4401
1853,1.4401
1853.2,1.4401
1853.4,1.4401
1853.6,1.44009
1853.8,1.44009
1854,1.44009
1854.2,1.44008
1854.4,1.44008
1854.6,1.44008
1854.8,1.44007
1855,1.44007
1855.2,1.44007
1855.4,1.44007
1855.6,1.44006
1855.8,1.44006
1856,1.44006
1856.2,1.44005
1856.4,1.44005
1856.6,1.44005
1856.8,1.44005
1857,1.44004
1857.2,1.44004
1857.4,1.44004
1857.6,1.44003
1857.8,1.44003
1858,1.44003
1858.2,1.44003
1858.4,1.44002
1858.6,1.44002
1858.8,1.44002
1859,1.44001
1859.2,1.44001
1859.4,1.44001
1859.6,1.44001
1859.8,1.44
1860,1.44
1860.2,1.44
1860.4,1.43999
1860.6,1.43999
1860.8,1.43999
1861,1.43999
1861.2,1.43998
1861.4,1.43998
1861.6,1.43998
1861.8,1.43997
1862,1.43997
1862.2,1.43997
1862.4,1.43997
1862.6,1.43996
1862.8,1.43996
1863,1.43996
1863.2,1.43995
1863.4,1.43995
1863.6,1.43995
1863.8,1.43995
1864,1.43994
1864.2,1.43994
1864.4,1.43994
1864.6,1.43993
1864.8,1.43993
1865,1.43993
1865.2,1.43993
1865.4,1.43992
1865.6,1.43992
1865.8,1.43992
1866,1.43991
1866.2,1.43991
1866.4,1.43991
1866.6,1.43991
1866.8,1.4399
1867,1.4399
1867.2,1.4399
1867.4,1.43989
1867.6,1.43989
1867.8,1.43989
1868,1.43989
1868.2,1.43988
1868.4,1.43988
1868.6,1.43988
1868.8,1.43987
1869,1.43987
1869.2,1.43987
1869.4,1.43987
1869.6,1.43986
1869.8,1.43986
1870,1.43986
1870.2,1.43985
1870.4,1.43985
1870.6,1.43985
1870.8,1.43985
1871,1.43984
1871.2,1.43984
1871.4,1.43984
1871.6,1.43984
1871.8,1.43983
1872,1.43983
1872.2,1.43983
1872.4,1.43982
1872.6,1.43982
1872.8,1.43982
1873,1.43982
1873.2,1.43981
1873.4,1.43981
1873.6,1.43981
1873.8,1.4398
1874,1.4398
1874.2,1.4398
1874.4,1.4398
1874.6,1.43979
1874.8,1.43979
1875,1.43979
1875.2,1.43978
1875.4,1.43978
1875.6,1.43978
1875.8,1.43978
1876,1.43977
1876.2,1.43977
1876.4,1.43977
1876.6,1.43976
1876.8,1.43976
1877,1.43976
1877.2,1.43976
1877.4,1.43975
1877.6,1.43975
1877.8,1.43975
1878,1.43974
1878.2,1.43974
1878.4,1.43974
1878.6,1.43974
1878.8,1.43973
1879,1.43973
1879.2,1.43973
1879.4,1.43973
1879.6,1.43972
1879.8,1.43972
1880,1.43972
1880.2,1.43971
1880.4,1.43971
1880.6,1.43971
1880.8,1.43971
1881,1.4397
1881.2,1.4397
1881.4,1.4397
1881.6,1.43969
1881.8,1.43969
1882,1.43969
1882.2,1.43969
1882.4,1.43968
1882.6,1.43968
1882.8,1.43968
1883,1.43967
1883.2,1.43967
1883.4,1.43967
1883.6,1.43967
1883.8,1.43966
1884,1.43966
1884.2,1.43966
1884.4,1.43966
1884.6,1.43965
1884.8,1.43965
1885,1.43965
1885.2,1.43964
1885.4,1.43964
1885.6,1.43964
1885.8,1.43964
1886,1.43963
1886.2,1.43963
1886.4,1.43963
1886.6,1.43962
1886.8,1.43962
1887,1.43962
1887.2,1.43962
1887.4,1.43961
1887.6,1.43961
1887.8,1.43961
1888,1.4396
1888.2,1.4396
1888.4,1.4396
1888.6,1.4396
1888.8,1.43959
1889,1.43959
1889.2,1.43959
1889.4,1.43959
1889.6,1.43958
1889.8,1.43958
1890,1.43958
1890.2,1.43957
1890.4,1.43957
1890.6,1.43957
1890.8,1.43957
1891,1.43956
1891.2,1.43956
1891.4,1.43956
1891.6,1.43955
1891.8,1.43955
1892,1.43955
1892.2,1.43955
1892.4,1.43954
1892.6,1.43954
1892.8,1.43954
1893,1.43954
1893.2,1.43953
1893.4,1.43953
1893.6,1.43953
1893.8,1.43952
1894,1.43952
1894.2,1.43952
1894.4,1.43952
1894.6,1.43951
1894.8,1.43951
1895,1.43951
1895.2,1.43951
1895.4,1.4395
1895.6,1.4395
1895.8,1.4395
1896,1.43949
1896.2,1.43949
1896.4,1.43949
1896.6,1.43949
1896.8,1.43948
1897,1.43948
1897.2,1.43948
1897.4,1.43947
1897.6,1.43947
1897.8,1.43947
1898,1.43947
1898.2,1.43946
1898.4,1.43946
1898.6,1.43946
1898.8,1.43946
1899,1.43945
1899.2,1.43945
1899.4,1.43945
1899.6,1.43944
1899.8,1.43944
1900,1.43944
1900.2,1.43944
1900.4,1.43943
1900.6,1.43943
1900.8,1.43943
1901,1.43943
1901.2,1.43942
1901.4,1.43942
1901.6,1.43942
1901.8,1.43941
1902,1.43941
1902.2,1.43941
1902.4,1.43941
1902.6,1.4394
1902.8,1.4394
1903,1.4394
1903.2,1.4394
1903.4,1.43939
1903.6,1.43939
1903.8,1.43939
1904,1.43938
1904.2,1.43938
1904.4,1.43938
1904.6,1.43938
1904.8,1.43937
1905,1.43937
1905.2,1.43937
1905.4,1.43937
1905.6,1.43936
1905.8,1.43936
1906,1.43936
1906.2,1.43935
1906.4,1.43935
1906.6,1.43935
1906.8,1.43935
1907,1.43934
1907.2,1.43934
1907.4,1.43934
1907.6,1.43933
1907.8,1.43933
1908,1.43933
1908.2,1.43933
1908.4,1.43932
1908.6,1.43932
1908.8,1.43932
1909,1.43932
1909.2,1.43931
1909.4,1.43931
1909.6,1.43931
1909.8,1.43931
1910,1.4393
1910.2,1.4393
1910.4,1.4393
1910.6,1.43929
1910.8,1.43929
1911,1.43929
1911.2,1.43929
1911.4,1.43928
1911.6,1.43928
1911.8,1.43928
1912,1.43928
1912.2,1.43927
1912.4,1.43927
1912.6,1.43927
1912.8,1.43926
1913,1.43926
1913.2,1.43926
1913.4,1.43926
1913.6,1.43925
1913.8,1.43925
1914,1.43925
1914.2,1.43925
1914.4,1.43924
1914.6,1.43924
1914.8,1.43924
1915,1.43923
1915.2,1.43923
1915.4,1.43923
1915.6,1.43923
1915.8,1.43922
1916,1.43922
1916.2,1.43922
1916.4,1.43922
1916.6,1.43921
1916.8,1.43921
1917,1.43921
1917.2,1.4392
1917.4,1.4392
1917.6,1.4392
1917.8,1.4392
1918,1.43919
1918.2,1.43919
1918.4,1.43919
1918.6,1.43919
1918.8,1.43918
1919,1.43918
1919.2,1.43918
1919.4,1.43918
1919.6,1.43917
1919.8,1.43917
1920,1.43917
1920.2,1.43916
1920.4,1.43916
1920.6,1.43916
1920.8,1.43916
1921,1.43915
1921.2,1.43915
1921.4,1.43915
1921.6,1.43915
1921.8,1.43914
1922,1.43914
1922.2,1.43914
1922.4,1.43913
1922.6,1.43913
1922.8,1.43913
1923,1.43913
1923.2,1.43912
1923.4,1.43912
1923.6,1.43912
1923.8,1.43912
1924,1.43911
1924.2,1.43911
1924.4,1.43911
1924.6,1.43911
1924.8,1.4391
1925,1.4391
1925.2,1.4391
1925.4,1.43909
1925.6,1.43909
1925.8,1.43909
1926,1.43909
1926.2,1.43908
1926.4,1.43908
1926.6,1.43908
1926.8,1.43908
1927,1.43907
1927.2,1.43907
1927.4,1.43907
1927.6,1.43907
1927.8,1.43906
1928,1.43906
1928.2,1.43906
1928.4,1.43905
1928.6,1.43905
1928.8,1.43905
1929,1.43905
1929.2,1.43904
1929.4,1.43904
1929.6,1.43904
1929.8,1.43904
1930,1.43903
1930.2,1.43903
1930.4,1.43903
1930.6,1.43903
1930.8,1.43902
1931,1.43902
1931.2,1.43902
1931.4,1.43901
1931.6,1.43901
1931.8,1.43901
1932,1.43901
1932.2,1.439
1932.4,1.439
1932.6,1.439
1932.8,1.439
1933,1.43899
1933.2,1.43899
1933.4,1.43899
1933.6,1.43899
1933.8,1.43898
1934,1.43898
1934.2,1.43898
1934.4,1.43897
1934.6,1.43897
1934.8,1.43897
1935,1.43897
1935.2,1.43896
1935.4,1.43896
1935.6,1.43896
1935.8,1.43896
1936,1.43895
1936.2,1.43895
1936.4,1.43895
1936.6,1.43895
1936.8,1.43894
1937,1.43894
1937.2,1.43894
1937.4,1.43893
1937.6,1.43893
1937.8,1.43893
1938,1.43893
1938.2,1.43892
1938.4,1.43892
1938.6,1.43892
1938.8,1.43892
1939,1.43891
1939.2,1.43891
1939.4,1.43891
1939.6,1.43891
1939.8,1.4389
1940,1.4389
1940.2,1.4389
1940.4,1.4389
1940.6,1.43889
1940.8,1.43889
1941,1.43889
1941.2,1.43888
1941.4,1.43888
1941.6,1.43888
1941.8,1.43888
1942,1.43887
1942.2,1.43887
1942.4,1.43887
1942.6,1.43887
1942.8,1.43886
1943,1.43886
1943.2,1.43886
1943.4,1.43886
1943.6,1.43885
1943.8,1.43885
1944,1.43885
1944.2,1.43885
1944.4,1.43884
1944.6,1.43884
1944.8,1.43884
1945,1.43883
1945.2,1.43883
1945.4,1.43883
1945.6,1.43883
1945.8,1.43882
1946,1.43882
1946.2,1.43882
1946.4,1.43882
1946.6,1.43881
1946.8,1.43881
1947,1.43881
1947.2,1.43881
1947.4,1.4388
1947.6,1.4388
1947.8,1.4388
1948,1.4388
1948.2,1.43879
1948.4,1.43879
1948.6,1.43879
1948.8,1.43879
1949,1.43878
1949.2,1.43878
1949.4,1.43878
1949.6,1.43877
1949.8,1.43877
1950,1.43877
1950.2,1.43877
1950.4,1.43876
1950.6,1.43876
1950.8,1.43876
1951,1.43876
1951.2,1.43875
1951.4,1.43875
1951.6,1.43875
1951.8,1.43875
1952,1.43874
1952.2,1.43874
1952.4,1.43874
1952.6,1.43874
1952.8,1.43873
1953,1.43873
1953.2,1.43873
1953.4,1.43873
1953.6,1.43872
1953.8,1.43872
1954,1.43872
1954.2,1.43871
1954.4,1.43871
1954.6,1.43871
1954.8,1.43871
1955,1.4387
1955.2,1.4387
1955.4,1.4387
1955.6,1.4387
1955.8,1.43869
1956,1.43869
1956.2,1.43869
1956.4,1.43869
1956.6,1.43868
1956.8,1.43868
1957,1.43868
1957.2,1.43868
1957.4,1.43867
1957.6,1.43867
1957.8,1.43867
1958,1.43867
1958.2,1.43866
1958.4,1.43866
1958.6,1.43866
1958.8,1.43866
1959,1.43865
1959.2,1.43865
1959.4,1.43865
1959.6,1.43864
1959.8,1.43864
1960,1.43864
1960.2,1.43864
1960.4,1.43863
1960.6,1.43863
1960.8,1.43863
1961,1.43863
1961.2,1.43862
1961.4,1.43862
1961.6,1.43862
1961.8,1.43862
1962,1.43861
1962.2,1.43861
1962.4,1.43861
1962.6,1.43861
1962.8,1.4386
1963,1.4386
1963.2,1.4386
1963.4,1.4386
1963.6,1.43859
1963.8,1.43859
1964,1.43859
1964.2,1.43859
1964.4,1.43858
1964.6,1.43858
1964.8,1.43858
1965,1.43858
1965.2,1.43857
1965.4,1.43857
1965.6,1.43857
1965.8,1.43856
1966,1.43856
1966.2,1.43856
1966.4,1.43856
1966.6,1.43855
1966.8,1.43855
1967,1.43855
1967.2,1.43855
1967.4,1.43854
1967.6,1.43854
1967.8,1.43854
1968,1.43854
1968.2,1.43853
1968.4,1.43853
1968.6,1.43853
1968.8,1.43853
1969,1.43852
1969.2,1.43852
1969.4,1.43852
1969.6,1.43852
1969.8,1.43851
1970,1.43851
1970.2,1.43851
1970.4,1.43851
1970.6,1.4385
1970.8,1.4385
1971,1.4385
1971.2,1.43849
1971.4,1.43849
1971.6,1.43849
1971.8,1.43848
1972,1.43848
1972.2,1.43848
1972.4,1.43847
1972.6,1.43847
1972.8,1.43847
1973,1.43847
1973.2,1.43846
1973.4,1.43846
1973.6,1.43846
1973.8,1.43845
1974,1.43845
1974.2,1.43845
1974.4,1.43844
1974.6,1.43844
1974.8,1.43844
1975,1.43844
1975.2,1.43843
1975.4,1.43843
1975.6,1.43843
1975.8,1.43842
1976,1.43842
1976.2,1.43842
1976.4,1.43841
1976.6,1.43841
1976.8,1.43841
1977,1.4384
1977.2,1.4384
1977.4,1.4384
1977.6,1.4384
1977.8,1.43839
1978,1.43839
1978.2,1.43839
1978.4,1.43838
1978.6,1.43838
1978.8,1.43838
1979,1.43837
1979.2,1.43837
1979.4,1.43837
1979.6,1.43837
1979.8,1.43836
1980,1.43836
1980.2,1.43836
1980.4,1.43835
1980.6,1.43835
1980.8,1.43835
1981,1.43834
1981.2,1.43834
1981.4,1.43834
1981.6,1.43833
1981.8,1.43833
1982,1.43833
1982.2,1.43833
1982.4,1.43832
1982.6,1.43832
1982.8,1.43832
1983,1.43831
1983.2,1.43831
1983.4,1.43831
1983.6,1.4383
1983.8,1.4383
1984,1.4383
1984.2,1.4383
1984.4,1.43829
1984.6,1.43829
1984.8,1.43829
1985,1.43828
1985.2,1.43828
1985.4,1.43828
1985.6,1.43827
1985.8,1.43827
1986,1.43827
1986.2,1.43827
1986.4,1.43826
1986.6,1.43826
1986.8,1.43826
1987,1.43825
1987.2,1.43825
1987.4,1.43825
1987.6,1.43824
1987.8,1.43824
1988,1.43824
1988.2,1.43824
1988.4,1.43823
1988.6,1.43823
1988.8,1.43823
1989,1.43822
1989.2,1.43822
1989.4,1.43822
1989.6,1.43821
1989.8,1.43821
1990,1.43821
1990.2,1.43821
1990.4,1.4382
1990.6,1.4382
1990.8,1.4382
1991,1.43819
1991.2,1.43819
1991.4,1.43819
1991.6,1.43818
1991.8,1.43818
1992,1.43818
1992.2,1.43818
1992.4,1.43817
1992.6,1.43817
1992.8,1.43817
1993,1.43816
1993.2,1.43816
1993.4,1.43816
1993.6,1.43815
1993.8,1.43815
1994,1.43815
1994.2,1.43815
1994.4,1.43814
1994.6,1.43814
1994.8,1.43814
1995,1.43813
1995.2,1.43813
1995.4,1.43813
1995.6,1.43812
1995.8,1.43812
1996,1.43812
1996.2,1.43812
1996.4,1.43811
1996.6,1.43811
1996.8,1.43811
1997,1.4381
1997.2,1.4381
1997.4,1.4381
1997.6,1.43809
1997.8,1.43809
1998,1.43809
1998.2,1.43809
1998.4,1.43808
1998.6,1.43808
1998.8,1.43808
1999,1.43807
1999.2,1.43807
1999.4,1.43807
1999.6,1.43806
1999.8,1.43806
2000,1.43806
